main_product_smiles	secondary_products_smiles	similarity_substrates	similarity_products	reacting_atoms_in_query	reaction_id	substrate	product	num_atoms	reacting_atoms_efficiency	confidence_score	metabolite_id
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.339	0.371	[3, 4]	MNXR153784	MNXM744402	MNXM744403	2	0.077	0.787	Prednisone_63
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.338	0.371	[3, 4]	MNXR153807	MNXM744404	MNXM744403	2	0.077	0.786	Prednisone_63
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.337	0.371	[3, 4]	MNXR153812	MNXM744405	MNXM14645	2	0.077	0.785	Prednisone_63
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.337	0.37	[3, 4]	MNXR153810	MNXM744405	MNXM744406	2	0.077	0.784	Prednisone_63
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.337	0.37	[3, 4]	MNXR189331	MNXM14645	MNXM737805	2	0.077	0.784	Prednisone_63
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.336	0.37	[3, 4]	MNXR153814	MNXM744406	MNXM737805	2	0.077	0.783	Prednisone_63
CC12C=CC(=O)C=C1CC(O)C1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.258	0.291	[14, 24, 18, 17, 16, 15]	CELLUL_DEGepp	HC02191	dchac	6	0.231	0.78	Prednisone_5
CC12C=CC(=O)C=C1CC(O)C1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.258	0.291	[14, 24, 18, 17, 16, 15]	MNXR103708	MNXM741060	MNXM738432	6	0.231	0.78	Prednisone_5
CC12C=CC(=O)C=C1CC(O)C1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.258	0.291	[14, 24, 18, 17, 16, 15]	RE2636C	HC02191	dchac	6	0.231	0.78	Prednisone_5
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(C(=O)[O-])OC(O)C(O)C1O)C(=O)CO	O	0.198	0.498	[3, 4]	MNXR111056	MNXM1106181	MNXM50671	2	0.077	0.773	Prednisone_67
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C1(n2c[nH+]cc2N)OC(COP(=O)([O-])[O-])C(O)C1O	Nc1c[nH+]cn1C1OC(COP(=O)([O-])[O-])C(O)C1O.O.O	0.02	0.596	[5, 6, 7, 8]	MNXR136143	MNXM734590	No_ID	4	0.154	0.77	Prednisone_68
CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.258	0.272	[24, 14, 15, 16, 17, 18]	CELLUL_DEGepp	HC02191	dchac	6	0.231	0.761	Prednisone_6
CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.258	0.272	[24, 14, 15, 16, 17, 18]	RE2636C	HC02191	dchac	6	0.231	0.761	Prednisone_6
CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.258	0.272	[24, 14, 15, 16, 17, 18]	MNXR103708	MNXM741060	MNXM738432	6	0.231	0.761	Prednisone_6
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]	O.O.O	0.243	0.4	[5, 7, 8]	MNXR151843	MNXM730301	MNXM397	3	0.115	0.758	Prednisone_69
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.317	0.362	[3, 4]	MNXR109659	MNXM729710	MNXM1103329	2	0.077	0.756	Prednisone_63
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=C(CO)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O=O	0.29	0.349	[7, 5]	MNXR153092	MNXM1105990	MNXM736699	3	0.115	0.754	Prednisone_70
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=C(CO)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O=O	0.29	0.349	[5, 7]	MNXR153092	No_ID	MNXM736699	3	0.115	0.754	Prednisone_70
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.315	0.359	[3, 4]	MNXR109653	MNXM732481	MNXM1104010	2	0.077	0.751	Prednisone_63
CCCCCCCCCCCCCCCC(=O)OC(=O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.283	0.346	[7, 8, 5]	MNXR158875	MNXM1102094	MNXM744588	3	0.115	0.744	Prednisone_71
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.283	0.341	[7, 5]	MNXR147637	MNXM1102094	MNXM1137721	3	0.115	0.739	Prednisone_72
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.283	0.341	[8, 7, 5]	MNXR195415	MNXM1102094	MNXM1137721	3	0.115	0.739	Prednisone_72
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(C(=O)O)OC(O)C(O)C1O)C(=O)CO		0.178	0.482	[3, 4]	MNXR148696	MNXM729034	MNXM2081	2	0.077	0.737	Prednisone_73
CC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.292	0.366	[3, 4]	MNXR149405	MNXM733800	MNXM732391	2	0.077	0.735	Prednisone_51
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(O)(CC(=O)[O-])C(=O)[O-]		0.279	0.377	[5, 7]	MNXR191212	MNXM1104266	MNXM1107837	2	0.077	0.733	Prednisone_74
C=C(OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)C(=O)[O-]	O=P([O-])([O-])O	0.274	0.382	[4, 3]	MNXR146653	MNXM1104529	MNXM731472	2	0.077	0.733	Prednisone_75
CC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.288	0.362	[3, 4]	MNXR149955	MNXM733617	MNXM735921	2	0.077	0.727	Prednisone_51
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC(=O)C=Cc1ccc(O)c(O)c1	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.238	0.41	[8, 7]	MNXR111527	MNXM728688	MNXM5713	2	0.077	0.725	Prednisone_76
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.279	0.367	[3, 4]	MNXR190944	MNXM1104543	MNXM727276	2	0.077	0.723	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.279	0.367	[3, 4]	MNXR101016	MNXM1104543	MNXM727276	2	0.077	0.723	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])OP(=O)([O-])O)C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O	0.257	0.388	[3, 4]	MNXR188173	MNXM1103553	MNXM1561	2	0.077	0.722	Prednisone_78
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O	0.206	0.436	[3, 4]	MNXR148978	MNXM1103441	MNXM734902	2	0.077	0.719	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O	0.206	0.436	[3, 4]	MNXR146798	MNXM1103441	MNXM1104439	2	0.077	0.719	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])OP(=O)([O-])[O-])C(=O)CO	O	0.255	0.384	[3, 4]	MNXR188692	MNXM1103285	MNXM1189	2	0.077	0.716	Prednisone_80
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O)C(=O)CO	O	0.147	0.491	[3, 4]	MNXR146221	MNXM1108176	MNXM1108339	2	0.077	0.715	Prednisone_81
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)CO	O	0.147	0.491	[3, 4]	MNXR144928	MNXM1108176	MNXM729340	2	0.077	0.715	Prednisone_82
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.31	0.29	[7, 5, 6]	MNXR103703	MNXM867	MNXM1104088	3	0.115	0.715	Prednisone_4
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(=O)O	O	0.268	0.285	[3, 5, 7, 8]	MNXR154606	MNXM744611	MNXM744606	4	0.154	0.707	Prednisone_83
CC(O)(C(=O)[O-])C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C		0.279	0.351	[7, 5]	MNXR106437	MNXM1104266	MNXM163785	2	0.077	0.707	Prednisone_84
CC(=CCOCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)CCCC(C)CCCC(C)CCCC(C)C	O=P([O-])([O-])OP(=O)([O-])O	0.294	0.334	[7, 8]	MNXR192198	MNXM1108183	MNXM1108239	2	0.077	0.705	Prednisone_85
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.278	0.305	[5, 7, 8]	MNXR102265	MNXM1104088	MNXM730282	3	0.115	0.698	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.29	0.292	[7, 5, 6]	MNXR147984	MNXM730477	MNXM162437	3	0.115	0.697	Prednisone_4
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1(CO)OC(CO)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	0.18	0.44	[7, 8]	MNXR146820	No_ID	MNXM6568	2	0.077	0.697	Prednisone_87
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.29	0.292	[7, 5, 6]	MNXR189842	MNXM1105990	MNXM1102094	3	0.115	0.697	Prednisone_4
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.29	0.292	[7, 5, 6]	MNXR146257	MNXM730479	MNXM729110	3	0.115	0.697	Prednisone_4
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.29	0.292	[7, 5, 6]	MNXR103441	MNXM1105991	MNXM1102095	3	0.115	0.697	Prednisone_4
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC(=O)C=Cc1ccc(O)cc1	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.238	0.379	[8, 7]	MNXR111466	MNXM728688	MNXM11326	2	0.077	0.694	Prednisone_88
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC(=O)C=Cc1ccc(O)cc1	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.236	0.378	[8, 7]	MNXR111465	MNXM728628	MNXM11217	2	0.077	0.691	Prednisone_88
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OS(=O)(=O)[O-])C(=O)CO	O	0.267	0.347	[3, 4]	MNXR158459	MNXM736494	MNXM736983	2	0.077	0.691	Prednisone_8
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]	O	0.237	0.376	[7, 8]	MNXR102057	MNXM647	MNXM344	2	0.077	0.69	Prednisone_69
CC(O)(CC(=O)[O-])C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+]	0.279	0.331	[7, 5]	MNXR145223	MNXM1104266	MNXM1104235	2	0.077	0.687	Prednisone_89
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(O)C(=O)[O-]		0.279	0.33	[5, 7]	MNXR106546	MNXM1104266	MNXM730062	2	0.077	0.686	Prednisone_90
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.O	0.268	0.302	[5, 7, 8]	MNXR158441	MNXM744562	MNXM744540	3	0.115	0.685	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[H+]	0.251	0.357	[7, 8]	MNXR190585	MNXM1105760	MNXM40333	2	0.077	0.685	Prednisone_91
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.283	0.285	[8, 7, 5]	MNXR147636	MNXM1102094	MNXM728436	3	0.115	0.683	Prednisone_3
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.283	0.284	[5, 7, 8]	MNXR103442	MNXM1102095	MNXM1105991	3	0.115	0.682	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.283	0.284	[5, 7, 8]	MNXR189844	MNXM1102094	MNXM1105990	3	0.115	0.682	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.283	0.284	[5, 7, 8]	MNXR111925	MNXM162437	MNXM730477	3	0.115	0.682	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O	O	0.148	0.417	[5, 7, 8]	MNXR158374	MNXM1103817	MNXM1103989	3	0.115	0.68	Prednisone_92
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O	O	0.148	0.417	[5, 7, 8]	MNXR100050	MNXM1103817	MNXM5169	3	0.115	0.68	Prednisone_92
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O	O	0.148	0.417	[5, 7, 8]	MNXR144953	MNXM1105911	MNXM728861	3	0.115	0.68	Prednisone_92
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O	O	0.148	0.417	[5, 7, 8]	MNXR99954	MNXM1103817	MNXM1103989	3	0.115	0.68	Prednisone_92
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.253	0.349	[3, 4]	MNXR107388	MNXM1091	MNXM2286	2	0.077	0.679	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)(O)O)C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.259	0.341	[3, 4]	MNXR190609	MNXM1103323	MNXM1103360	2	0.077	0.677	Prednisone_93
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(OC2C(CO)OC(OC3C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C(O)C3O)C(O)C2O)C(O)C1O)C(=O)CO	O	0.147	0.452	[4, 3]	MNXR148370	MNXM1137670	MNXM736142	2	0.077	0.676	Prednisone_94
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O)C(=O)CO	O	0.147	0.452	[4, 3]	MNXR149150	MNXM1137670	MNXM736497	2	0.077	0.676	Prednisone_95
CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O=O.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.278	0.283	[5, 7]	MNXR145851	MNXM1104088	MNXM730486	3	0.115	0.676	Prednisone_26
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.278	0.283	[5, 7, 8]	MNXR103851	MNXM1104088	MNXM163692	3	0.115	0.676	Prednisone_2
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(OC2C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C(O)C2O)C(O)C1O)C(=O)CO	O	0.147	0.452	[4, 3]	MNXR148366	MNXM1137670	MNXM738271	2	0.077	0.676	Prednisone_96
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)[O-]	[H+]	0.278	0.319	[5, 7]	MNXR107899	MNXM1104270	MNXM725881	2	0.077	0.674	Prednisone_97
CCCCCC=CCC=CCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+].[H+].[H+].[H+]	0.279	0.317	[7, 5]	MNXR162464	MNXM1104266	MNXM166234	2	0.077	0.673	Prednisone_98
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)[O-]	[H+]	0.279	0.317	[5, 7]	MNXR188377	MNXM1104266	MNXM1106093	2	0.077	0.673	Prednisone_97
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)[O-]	CC(=O)C(=O)[O-]	0.279	0.317	[5, 7]	MNXR106487	MNXM1104266	MNXM1106093	2	0.077	0.673	Prednisone_97
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)[O-]	CNC(=O)C(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)NC(C)=O	0.279	0.317	[5, 7]	MNXR152741	MNXM1104266	MNXM1106093	2	0.077	0.673	Prednisone_97
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O=P([O-])([O-])O.[H+]	0.279	0.317	[5, 7]	MNXR190515	MNXM1104266	MNXM1106093	2	0.077	0.673	Prednisone_97
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C1(O)CCCCC1		0.279	0.317	[5, 7]	MNXR107394	MNXM1104266	MNXM4153	2	0.077	0.673	Prednisone_99
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O=P([O-])([O-])O.[H+].[H+]	0.279	0.317	[5, 7]	MNXR136549	MNXM1104266	MNXM1106093	2	0.077	0.673	Prednisone_97
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.278	0.279	[5, 7, 8]	MNXR189668	MNXM1103908	MNXM1106138	3	0.115	0.672	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OP(=O)([O-])[O-]	O=c1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+]	0.237	0.356	[7, 8]	MNXR189008	MNXM1103104	MNXM1104823	2	0.077	0.67	Prednisone_91
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.254	0.337	[3, 4]	MNXR190738	MNXM1103086	MNXM1104555	2	0.077	0.668	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.254	0.337	[3, 4]	MNXR190488	MNXM1103086	MNXM1104555	2	0.077	0.668	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.288	0.263	[7, 5, 6]	MNXR189056	MNXM1174	MNXM1103845	3	0.115	0.666	Prednisone_4
C=C(OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)C(=O)[O-]	O=P([O-])([O-])O	0.231	0.356	[4, 3]	MNXR103226	MNXM1265	MNXM1365	2	0.077	0.664	Prednisone_75
CCCCCC=CCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.307	[7, 5]	MNXR162465	MNXM1104266	MNXM166245	2	0.077	0.663	Prednisone_100
